Date,Open,High,Low,Close,Adj_Close,Volume
2007-08-11,29.000000,29.000000,24.299999,25.700001,25.700001,274540
2007-08-18,25.700001,26.500000,24.200001,24.900000,24.900000,211200
2007-08-25,24.900000,27.100000,24.700001,27.000000,27.000000,182010
2007-09-01,27.299999,27.600000,26.299999,27.299999,27.299999,127640
2007-09-08,27.200001,27.600000,26.500000,27.500000,27.500000,130560
2007-09-15,27.200001,29.600000,26.200001,29.600000,29.600000,246770
2007-09-22,29.700001,31.000000,27.799999,31.000000,31.000000,281730
2007-09-29,31.000000,31.000000,29.600000,30.700001,30.700001,175120
2007-10-06,30.900000,31.400000,30.000000,30.700001,30.700001,189500
2007-10-13,31.000000,31.600000,29.500000,29.700001,29.700001,174070
2007-10-20,45.599998,47.500000,31.100000,33.299999,33.299999,2326200
2007-10-27,33.599998,35.400002,33.000000,33.599998,33.599998,403430
2007-11-03,32.900002,37.599998,31.500000,35.400002,35.400002,444390
2007-11-10,35.299999,38.900002,33.500000,36.700001,36.700001,390410
2007-11-17,36.500000,37.500000,34.099998,35.400002,35.400002,165690
2007-11-24,36.000000,38.400002,35.000000,36.200001,36.200001,353530
2007-12-01,36.200001,38.599998,34.500000,38.400002,38.400002,268890
2007-12-08,38.500000,45.500000,37.500000,43.900002,43.900002,664070
2007-12-15,44.400002,44.400002,35.900002,37.599998,37.599998,507510
2007-12-22,37.900002,42.799999,37.799999,37.799999,37.799999,348660
2007-12-29,38.000000,41.900002,38.000000,39.400002,39.400002,318260
2008-01-05,39.200001,39.599998,31.400000,32.299999,32.299999,421220
2008-01-12,32.200001,34.200001,27.299999,27.299999,27.299999,281660
2008-01-19,26.000000,29.799999,25.100000,27.600000,27.600000,287430
2008-01-26,27.200001,29.799999,26.500000,29.700001,29.700001,314780
2008-02-02,30.200001,34.200001,28.700001,32.099998,32.099998,271300
2008-02-09,31.900000,32.900002,28.500000,29.000000,29.000000,305490
2008-02-16,29.500000,30.900000,27.500000,28.799999,28.799999,149940
2008-02-23,28.500000,31.500000,28.200001,30.100000,30.100000,149380
2008-03-01,30.100000,31.500000,29.000000,29.000000,29.000000,219530
2008-03-08,30.299999,30.299999,28.200001,29.299999,29.299999,156750
2008-03-15,29.299999,33.299999,27.799999,33.299999,33.299999,130130
2008-03-22,30.600000,33.700001,28.600000,33.299999,33.299999,279100
2008-03-29,32.799999,35.700001,30.700001,35.500000,35.500000,241100
2008-04-05,35.400002,36.200001,34.000000,34.400002,34.400002,157940
2008-04-12,34.200001,36.000000,32.099998,34.400002,34.400002,132160
2008-04-19,34.599998,35.099998,31.100000,32.099998,32.099998,177080
2008-04-26,32.400002,33.000000,30.000000,31.500000,31.500000,197470
2008-05-03,31.799999,32.500000,29.900000,31.600000,31.600000,261600
2008-05-10,31.900000,31.900000,30.400000,31.600000,31.600000,196900
2008-05-17,31.299999,33.299999,31.299999,31.299999,31.299999,216580
2008-05-24,31.600000,32.200001,30.100000,31.400000,31.400000,202570
2008-05-31,31.400000,31.400000,27.100000,27.799999,27.799999,298690
2008-06-07,28.000000,28.299999,24.799999,25.299999,25.299999,275790
2008-06-14,25.200001,27.900000,23.100000,27.900000,27.900000,269420
2008-06-21,28.299999,28.600000,23.000000,25.100000,25.100000,1400820
2008-06-28,25.100000,26.100000,19.700001,20.500000,20.500000,295130
2008-07-05,20.900000,21.500000,18.500000,18.700001,18.700001,239970
2008-07-12,19.100000,22.600000,18.200001,22.500000,22.500000,457620
2008-07-19,22.600000,24.799999,21.700001,24.100000,24.100000,168440
2008-07-26,23.900000,25.200001,21.200001,23.400000,23.400000,175820
2008-08-02,23.299999,24.100000,20.200001,23.700001,23.700001,226180
2008-08-09,23.799999,27.400000,21.900000,25.600000,25.600000,206620
2008-08-16,26.000000,29.500000,25.500000,28.700001,28.700001,178470
2008-08-23,28.799999,29.299999,27.000000,27.100000,27.100000,117000
2008-08-30,28.100000,28.299999,22.400000,22.700001,22.700001,137650
2008-09-06,23.500000,23.799999,18.600000,20.700001,20.700001,317990
2008-09-13,20.500000,26.500000,20.000000,24.900000,24.900000,530210
2008-09-20,22.600000,22.900000,15.900000,17.799999,17.799999,341190
2008-09-27,17.799999,17.799999,9.000000,10.900000,10.900000,1082960
2008-10-04,10.900000,10.900000,6.400000,6.900000,6.900000,386970
2008-10-11,8.100000,12.900000,7.700000,10.100000,10.100000,358810
2008-10-18,10.500000,10.900000,8.400000,8.800000,8.800000,184990
2008-10-25,8.700000,9.800000,7.600000,9.800000,9.800000,267350
2008-11-01,10.200000,10.700000,8.500000,8.700000,8.700000,183250
2008-11-08,9.800000,9.800000,7.500000,7.500000,7.500000,175900
2008-11-15,7.500000,8.100000,6.600000,7.700000,7.700000,146540
2008-11-22,7.800000,10.300000,7.600000,10.300000,10.300000,122330
2008-11-29,10.500000,10.700000,8.700000,10.700000,10.700000,139480
2008-12-06,10.500000,13.500000,10.500000,12.600000,12.600000,187630
2008-12-13,12.600000,15.500000,9.000000,9.000000,9.000000,399160
2008-12-20,9.300000,11.000000,9.100000,10.600000,10.600000,103270
2008-12-27,10.500000,10.800000,9.000000,10.400000,10.400000,143470
2009-01-03,10.200000,11.500000,10.100000,10.900000,10.900000,145270
2009-01-10,10.900000,11.400000,9.500000,10.100000,10.100000,95600
2009-01-17,9.700000,10.100000,8.100000,8.500000,8.500000,127590
2009-01-24,8.600000,9.900000,8.500000,9.000000,9.000000,74330
2009-01-31,9.100000,10.900000,9.100000,10.400000,10.400000,102570
2009-02-07,10.100000,10.500000,8.000000,9.300000,9.300000,75340
2009-02-14,9.400000,9.400000,7.800000,7.900000,7.900000,80300
2009-02-21,7.800000,9.600000,7.800000,9.600000,9.600000,311250
2009-02-28,9.100000,9.200000,7.000000,7.100000,7.100000,167700
2009-03-07,6.900000,8.800000,6.800000,8.500000,8.500000,109940
2009-03-14,8.500000,9.200000,7.500000,7.500000,7.500000,148430
2009-03-21,8.500000,10.500000,8.000000,9.400000,9.400000,233140
2009-03-28,8.100000,9.500000,7.200000,9.400000,9.400000,267590
2009-04-04,9.400000,10.100000,8.700000,10.100000,10.100000,100070
2009-04-11,9.500000,10.700000,9.300000,10.500000,10.500000,174490
2009-04-18,10.500000,11.500000,9.200000,9.800000,9.800000,155230
2009-04-25,9.500000,10.600000,9.400000,9.800000,9.800000,135550
2009-05-02,10.000000,10.700000,9.000000,10.100000,10.100000,187320
2009-05-09,10.000000,10.200000,9.000000,9.000000,9.000000,116260
2009-05-16,9.100000,9.500000,8.900000,9.200000,9.200000,93710
2009-05-23,9.100000,9.800000,9.000000,9.300000,9.300000,83600
2009-05-30,9.300000,10.200000,9.100000,9.500000,9.500000,144220
2009-06-06,9.600000,12.200000,9.100000,10.500000,10.500000,345510
2009-06-13,10.500000,10.500000,9.000000,9.300000,9.300000,223610
2009-06-20,9.300000,9.500000,7.300000,7.300000,7.300000,2202410
2009-06-27,8.200000,9.200000,7.700000,8.600000,8.600000,413830
2009-07-04,8.400000,8.800000,7.300000,7.400000,7.400000,229590
2009-07-11,7.400000,8.000000,7.200000,7.700000,7.700000,135500
2009-07-18,7.600000,8.100000,7.300000,7.700000,7.700000,167910
2009-07-25,7.700000,8.400000,7.500000,7.900000,7.900000,163120
2009-08-01,7.700000,8.200000,7.500000,7.600000,7.600000,150350
2009-08-08,7.700000,7.900000,7.500000,7.600000,7.600000,159330
2009-08-15,7.400000,7.800000,7.200000,7.500000,7.500000,329750
2009-08-22,7.500000,7.800000,7.000000,7.100000,7.100000,475310
2009-08-29,7.300000,7.300000,6.600000,7.000000,7.000000,256330
2009-09-05,7.000000,7.600000,6.800000,7.500000,7.500000,187940
2009-09-12,7.500000,8.000000,7.500000,7.600000,7.600000,218400
2009-09-19,7.600000,8.500000,7.500000,8.100000,8.100000,371270
2009-09-26,8.300000,9.700000,7.900000,8.800000,8.800000,783190
2009-10-03,8.800000,13.300000,8.400000,10.900000,10.900000,1660210
2009-10-10,11.500000,13.500000,10.800000,11.500000,11.500000,816100
2009-10-17,11.900000,11.900000,10.100000,10.500000,10.500000,505210
2009-10-24,10.300000,10.700000,8.400000,8.600000,8.600000,302450
2009-10-31,9.300000,9.400000,8.500000,8.800000,8.800000,135660
2009-11-07,8.500000,9.300000,8.500000,8.900000,8.900000,123530
2009-11-14,9.000000,9.000000,8.200000,8.200000,8.200000,119350
2009-11-21,8.200000,8.400000,7.700000,7.800000,7.800000,78500
2009-11-28,7.900000,8.100000,7.500000,7.600000,7.600000,126830
2009-12-05,8.000000,8.000000,7.000000,7.100000,7.100000,175040
2009-12-12,7.000000,7.200000,6.500000,6.800000,6.800000,149260
2009-12-19,6.900000,7.600000,6.800000,7.000000,7.000000,124400
2009-12-26,7.000000,8.100000,6.700000,7.100000,7.100000,684130
2010-01-02,7.400000,7.600000,6.500000,6.800000,6.800000,654090
2010-01-09,7.000000,7.100000,6.400000,6.600000,6.600000,392340
2010-01-16,6.800000,6.800000,5.400000,5.700000,5.700000,348090
2010-01-23,5.800000,6.000000,5.600000,5.800000,5.800000,228230
2010-01-30,5.900000,6.500000,5.000000,5.200000,5.200000,477760
2010-02-06,5.300000,5.500000,4.900000,5.300000,5.300000,196890
2010-02-13,5.400000,5.700000,5.000000,5.400000,5.400000,277790
2010-02-20,5.500000,5.600000,4.900000,5.300000,5.300000,207680
2010-02-27,5.400000,5.500000,5.200000,5.500000,5.500000,144650
2010-03-06,5.500000,6.300000,5.400000,6.200000,6.200000,578280
2010-03-13,6.300000,6.500000,5.600000,5.800000,5.800000,314860
2010-03-20,5.800000,7.500000,5.800000,7.400000,7.400000,864250
2010-03-27,7.200000,7.200000,5.900000,6.600000,6.600000,1722910
2010-04-03,6.700000,7.300000,6.600000,6.900000,6.900000,288840
2010-04-10,6.800000,6.900000,6.200000,6.600000,6.600000,382610
2010-04-17,6.600000,6.700000,6.200000,6.500000,6.500000,262030
2010-04-24,6.600000,6.900000,6.300000,6.600000,6.600000,239970
2010-05-01,6.500000,6.500000,5.500000,5.800000,5.800000,243870
2010-05-08,6.100000,6.100000,4.800000,5.200000,5.200000,321960
2010-05-15,5.200000,5.300000,4.700000,4.700000,4.700000,284300
2010-05-22,4.700000,4.900000,3.600000,4.200000,4.200000,749990
2010-05-29,4.400000,4.400000,3.800000,3.800000,3.800000,231270
2010-06-05,3.900000,4.300000,3.600000,3.800000,3.800000,204790
2010-06-12,4.000000,5.300000,3.900000,5.000000,5.000000,302840
2010-06-19,5.000000,6.300000,4.700000,5.100000,5.100000,659010
2010-06-26,5.200000,5.200000,4.000000,4.600000,4.600000,172230
2010-07-03,4.500000,4.700000,4.100000,4.500000,4.500000,65300
2010-07-10,4.400000,5.700000,4.400000,4.700000,4.700000,128730
2010-07-17,4.700000,4.900000,4.300000,4.400000,4.400000,81740
2010-07-24,4.500000,5.200000,4.400000,4.600000,4.600000,126960
2010-07-31,4.800000,5.000000,4.300000,4.500000,4.500000,173360
2010-08-07,4.500000,4.900000,4.200000,4.200000,4.200000,170160
2010-08-14,4.200000,4.500000,4.100000,4.100000,4.100000,61760
2010-08-21,4.100000,4.300000,4.000000,4.200000,4.200000,96540
2010-08-28,4.300000,4.400000,3.800000,3.900000,3.900000,93600
2010-09-04,3.900000,4.200000,3.700000,3.900000,3.900000,89350
2010-09-11,4.100000,4.200000,3.800000,3.800000,3.800000,79430
2010-09-18,3.900000,4.300000,3.800000,3.900000,3.900000,125360
2010-09-25,3.900000,4.100000,3.800000,3.900000,3.900000,132110
2010-10-02,3.900000,4.100000,3.700000,3.900000,3.900000,122270
2010-10-09,3.800000,5.200000,3.700000,4.500000,4.500000,485790
2010-10-16,4.500000,4.900000,4.000000,4.400000,4.400000,228190
2010-10-23,4.100000,5.600000,4.100000,5.000000,5.000000,330870
2010-10-30,5.100000,5.700000,4.700000,5.400000,5.400000,299480
2010-11-06,5.200000,5.500000,4.700000,4.800000,4.800000,216390
2010-11-13,4.800000,5.000000,4.400000,4.900000,4.900000,171660
2010-11-20,5.000000,5.000000,4.100000,4.500000,4.500000,139290
2010-11-27,4.600000,4.600000,3.900000,4.000000,4.000000,199710
2010-12-04,4.000000,4.200000,3.600000,3.900000,3.900000,280390
2010-12-11,3.900000,3.900000,3.700000,3.900000,3.900000,147030
2010-12-18,4.000000,4.100000,3.800000,3.900000,3.900000,198310
2010-12-25,3.900000,4.000000,3.700000,3.700000,3.700000,233130
2011-01-01,3.800000,4.900000,3.600000,4.300000,4.300000,524100
2011-01-08,4.500000,7.700000,4.300000,7.200000,7.200000,1431990
2011-01-15,7.500000,10.700000,6.800000,7.900000,7.900000,2517510
2011-01-22,8.400000,8.500000,6.700000,7.500000,7.500000,729430
2011-01-29,7.600000,9.200000,7.400000,8.200000,8.200000,1091750
2011-02-05,8.200000,8.600000,7.700000,7.900000,7.900000,465330
2011-02-12,7.900000,8.400000,7.700000,8.000000,8.000000,298170
2011-02-19,7.900000,7.900000,7.100000,7.400000,7.400000,303460
2011-02-26,7.500000,7.800000,6.600000,6.900000,6.900000,265780
2011-03-05,6.800000,7.800000,6.000000,6.500000,6.500000,338800
2011-03-12,6.400000,6.500000,5.700000,6.200000,6.200000,222090
2011-03-19,6.400000,6.800000,6.300000,6.500000,6.500000,161630
2011-03-26,6.600000,8.000000,6.200000,7.600000,7.600000,571360
2011-04-02,7.300000,7.500000,6.600000,6.800000,6.800000,349170
2011-04-09,6.800000,7.000000,5.900000,6.000000,6.000000,243330
2011-04-16,5.800000,5.900000,4.200000,5.000000,5.000000,771140
2011-04-23,5.100000,6.200000,5.000000,5.700000,5.700000,410570
2011-04-30,6.000000,6.000000,5.000000,5.200000,5.200000,130270
2011-05-07,5.200000,5.700000,5.000000,5.500000,5.500000,300150
2011-05-14,5.500000,5.870000,3.700000,3.820000,3.820000,546340
2011-05-21,3.900000,3.900000,2.230000,2.340000,2.340000,5412000
2011-05-28,2.420000,2.490000,2.240000,2.340000,2.340000,1472700
2011-06-04,2.300000,2.350000,1.910000,2.200000,2.200000,2478900
2011-06-11,2.200000,2.350000,2.160000,2.340000,2.340000,1079400
2011-06-18,2.360000,2.460000,2.110000,2.300000,2.300000,1724800
2011-06-25,2.340000,2.400000,2.210000,2.330000,2.330000,1688500
2011-07-02,2.310000,2.340000,2.160000,2.210000,2.210000,664500
2011-07-09,2.140000,2.340000,2.020000,2.300000,2.300000,1822900
2011-07-16,2.290000,2.630000,2.170000,2.370000,2.370000,5383700
2011-07-23,2.340000,2.380000,2.100000,2.350000,2.350000,1732000
2011-07-30,2.400000,2.420000,1.760000,1.850000,1.850000,1818800
2011-08-06,1.800000,1.880000,1.350000,1.680000,1.680000,2525700
2011-08-13,1.680000,1.960000,1.540000,1.580000,1.580000,1369300
2011-08-20,1.630000,1.780000,1.530000,1.670000,1.670000,862100
2011-08-27,1.660000,1.850000,1.650000,1.770000,1.770000,837800
2011-09-03,1.690000,1.890000,1.620000,1.710000,1.710000,534100
2011-09-10,1.680000,2.180000,1.660000,1.960000,1.960000,1054300
2011-09-17,1.940000,2.050000,1.700000,1.750000,1.750000,778000
2011-09-24,1.800000,1.950000,1.710000,1.820000,1.820000,387600
2011-10-01,1.800000,1.920000,1.500000,1.790000,1.790000,538300
2011-10-08,1.820000,1.960000,1.700000,1.940000,1.940000,335500
2011-10-15,1.940000,2.310000,1.830000,2.190000,2.190000,1053500
2011-10-22,2.230000,2.330000,2.000000,2.300000,2.300000,1473500
2011-10-29,2.350000,2.360000,2.120000,2.250000,2.250000,1084100
2011-11-05,2.240000,2.710000,2.120000,2.610000,2.610000,2849500
2011-11-12,2.600000,2.690000,2.320000,2.370000,2.370000,1318100
2011-11-19,2.280000,2.280000,1.920000,2.070000,2.070000,708400
2011-11-26,2.190000,2.350000,2.080000,2.280000,2.280000,1005300
2011-12-03,2.340000,2.400000,2.110000,2.250000,2.250000,1028100
2011-12-10,2.240000,2.280000,2.050000,2.080000,2.080000,504800
2011-12-17,2.110000,2.170000,2.000000,2.140000,2.140000,572900
2011-12-24,2.130000,2.140000,1.950000,2.040000,2.040000,432000
2011-12-31,2.060000,2.080000,1.880000,1.930000,1.930000,402700
2012-01-07,1.920000,2.030000,1.800000,1.950000,1.950000,534900
2012-01-14,1.950000,2.010000,1.920000,2.000000,2.000000,237100
2012-01-21,2.000000,2.050000,1.950000,2.000000,2.000000,271000
2012-01-28,2.000000,2.090000,1.920000,2.030000,2.030000,774900
2012-02-04,2.030000,2.420000,2.020000,2.270000,2.270000,1807000
2012-02-11,2.280000,2.390000,2.210000,2.310000,2.310000,574400
2012-02-18,2.310000,2.600000,2.250000,2.380000,2.380000,1370800
2012-02-25,2.380000,2.450000,2.050000,2.070000,2.070000,997200
2012-03-03,2.120000,2.140000,1.760000,1.770000,1.770000,1394700
2012-03-10,1.800000,1.820000,1.700000,1.800000,1.800000,1472500
2012-03-17,1.760000,1.800000,1.260000,1.400000,1.400000,4553800
2012-03-24,1.400000,1.470000,1.260000,1.310000,1.310000,2928800
2012-03-31,1.340000,1.340000,1.210000,1.270000,1.270000,1398300
2012-04-07,1.260000,1.410000,1.110000,1.270000,1.270000,2128500
2012-04-14,1.300000,1.310000,1.210000,1.220000,1.220000,494900
2012-04-21,1.230000,1.290000,1.190000,1.240000,1.240000,387300
2012-04-28,1.230000,1.330000,1.230000,1.280000,1.280000,546900
2012-05-05,1.250000,1.310000,1.200000,1.280000,1.280000,710900
2012-05-12,1.270000,1.310000,1.150000,1.170000,1.170000,883800
2012-05-19,1.150000,1.220000,1.120000,1.190000,1.190000,755300
2012-05-26,1.220000,1.220000,1.150000,1.170000,1.170000,297100
2012-06-02,1.150000,1.220000,1.150000,1.180000,1.180000,333600
2012-06-09,1.160000,1.200000,1.140000,1.140000,1.140000,327400
2012-06-16,1.150000,1.170000,1.110000,1.150000,1.150000,398000
2012-06-23,1.130000,1.160000,1.100000,1.140000,1.140000,471100
2012-06-30,1.160000,1.170000,1.110000,1.130000,1.130000,205400
2012-07-07,1.130000,1.170000,1.100000,1.110000,1.110000,265400
2012-07-14,1.130000,1.220000,1.100000,1.170000,1.170000,1232400
2012-07-21,1.170000,1.180000,1.100000,1.170000,1.170000,401800
2012-07-28,1.150000,1.250000,1.150000,1.200000,1.200000,710900
2012-08-04,1.230000,1.300000,1.170000,1.220000,1.220000,542600
2012-08-11,1.240000,1.240000,1.000000,1.050000,1.050000,849200
2012-08-18,1.070000,1.110000,1.020000,1.060000,1.060000,259300
2012-08-25,1.050000,1.090000,0.920000,0.960000,0.960000,306400
2012-09-01,0.940000,0.970000,0.760000,0.820000,0.820000,632200
2012-09-08,0.850000,0.900000,0.810000,0.880000,0.880000,379100
2012-09-15,0.890000,0.890000,0.810000,0.810000,0.810000,440900
2012-09-22,0.800000,0.860000,0.800000,0.830000,0.830000,297300
2012-09-29,0.830000,0.910000,0.820000,0.840000,0.840000,263800
2012-10-06,0.850000,0.920000,0.830000,0.900000,0.900000,450300
2012-10-13,0.910000,0.910000,0.750000,0.750000,0.750000,419400
2012-10-20,0.710000,0.800000,0.670000,0.740000,0.740000,534900
2012-10-27,0.730000,0.810000,0.730000,0.790000,0.790000,102800
2012-11-03,0.790000,0.810000,0.750000,0.750000,0.750000,205300
2012-11-10,0.750000,0.790000,0.670000,0.720000,0.720000,264300
2012-11-17,0.680000,0.720000,0.590000,0.610000,0.610000,486300
2012-11-24,0.600000,0.700000,0.590000,0.620000,0.620000,702600
2012-12-01,0.690000,0.690000,0.610000,0.650000,0.650000,331500
2012-12-08,0.620000,0.650000,0.590000,0.630000,0.630000,318300
2012-12-15,0.650000,0.650000,0.570000,0.570000,0.570000,627400
2012-12-22,0.580000,0.600000,0.540000,0.540000,0.540000,769100
2012-12-29,0.500000,0.530000,0.470000,0.530000,0.530000,1394200
2013-01-05,0.530000,0.760000,0.510000,0.650000,0.650000,1520300
2013-01-12,0.630000,0.670000,0.470000,0.490000,0.490000,2309400
2013-01-19,0.480000,0.490000,0.440000,0.490000,0.490000,818100
2013-01-26,0.510000,0.510000,0.440000,0.440000,0.440000,754100
2013-02-02,0.440000,0.460000,0.360000,0.400000,0.400000,1413900
2013-02-09,0.410000,0.410000,0.120000,0.140000,0.140000,39646400
2013-02-16,0.150000,0.160000,0.130000,0.130000,0.130000,13177700
2013-02-23,0.150000,0.190000,0.120000,0.150000,0.150000,25122600
2013-03-02,0.160000,0.190000,0.140000,0.170000,0.170000,15177800
2013-03-09,0.180000,0.180000,0.160000,0.180000,0.180000,6400300
2013-03-16,0.180000,0.320000,0.180000,0.230000,0.230000,33388300
2013-03-23,0.260000,0.260000,0.210000,0.220000,0.220000,6395400
2013-03-30,0.190000,0.210000,0.150000,0.190000,0.190000,11662300
2013-04-06,0.190000,0.190000,0.170000,0.180000,0.180000,4453800
2013-04-13,0.170000,0.190000,0.150000,0.160000,0.160000,5023400
2013-04-20,0.160000,0.170000,0.150000,0.160000,0.160000,1829100
2013-04-27,0.160000,0.170000,0.150000,0.150000,0.150000,1272000
2013-05-04,0.160000,0.290000,0.150000,0.230000,0.230000,19394100
2013-05-11,0.230000,0.270000,0.220000,0.240000,0.240000,8977000
2013-05-18,0.240000,0.380000,0.240000,0.330000,0.330000,38023000
2013-05-25,0.390000,0.470000,0.350000,0.380000,0.380000,47178600
2013-06-01,0.410000,0.420000,0.340000,0.380000,0.380000,15764100
2013-06-08,0.400000,0.530000,0.380000,0.440000,0.440000,38365600
2013-06-15,0.440000,0.490000,0.400000,0.420000,0.420000,18398300
2013-06-22,0.410000,0.420000,0.350000,0.380000,0.380000,8747300
2013-06-29,0.400000,0.410000,0.260000,0.330000,0.330000,15669500
2013-07-06,0.340000,0.420000,0.330000,0.390000,0.390000,9935900
2013-07-13,0.390000,0.410000,0.340000,0.400000,0.400000,7156200
2013-07-20,0.400000,0.400000,0.370000,0.390000,0.390000,4003000
2013-07-27,0.400000,0.480000,0.380000,0.420000,0.420000,9083000
2013-08-03,0.440000,0.560000,0.400000,0.410000,0.410000,24476100
2013-08-10,0.410000,0.450000,0.380000,0.380000,0.380000,4956900
2013-08-17,0.390000,0.440000,0.360000,0.440000,0.440000,8091800
2013-08-24,0.440000,0.580000,0.430000,0.530000,0.530000,24982200
2013-08-31,0.530000,0.690000,0.520000,0.680000,0.680000,20026800
2013-09-07,0.710000,0.800000,0.520000,0.560000,0.560000,40317400
2013-09-14,0.570000,0.640000,0.560000,0.570000,0.570000,15265400
2013-09-21,0.600000,0.700000,0.570000,0.700000,0.700000,26784900
2013-09-28,0.750000,0.750000,0.650000,0.710000,0.710000,24732500
2013-10-05,0.720000,0.770000,0.550000,0.680000,0.680000,29866700
2013-10-12,0.660000,0.660000,0.570000,0.630000,0.630000,9774600
2013-10-19,0.640000,0.640000,0.550000,0.580000,0.580000,8195800
2013-10-26,0.600000,0.630000,0.570000,0.580000,0.580000,4450100
2013-11-02,0.570000,0.590000,0.450000,0.530000,0.530000,8910900
2013-11-09,0.540000,0.730000,0.520000,0.680000,0.680000,18748500
2013-11-16,0.700000,0.710000,0.620000,0.660000,0.660000,8364500
2013-11-23,0.680000,0.740000,0.620000,0.740000,0.740000,9282600
2013-11-30,0.750000,2.240000,0.740000,2.060000,2.060000,172918500
2013-12-07,1.930000,2.170000,1.480000,2.090000,2.090000,85880000
2013-12-14,1.990000,2.060000,1.740000,1.840000,1.840000,29370800
2013-12-21,1.860000,1.860000,1.550000,1.660000,1.660000,14049600
2013-12-28,1.670000,2.840000,1.550000,2.610000,2.610000,123600000
2014-01-04,2.640000,4.900000,2.430000,3.650000,3.650000,374636200
2014-01-11,3.880000,4.200000,3.330000,3.480000,3.480000,133046000
2014-01-18,3.630000,3.630000,2.750000,2.810000,2.810000,58424200
2014-01-25,2.940000,3.250000,2.220000,3.020000,3.020000,92532400
2014-02-01,3.100000,3.360000,2.800000,3.100000,3.100000,71251600
2014-02-08,3.630000,3.950000,3.430000,3.780000,3.780000,116804000
2014-02-15,3.880000,3.920000,3.360000,3.630000,3.630000,41026000
2014-02-22,3.660000,4.840000,3.600000,4.670000,4.670000,153058500
2014-03-01,4.600000,8.350000,4.500000,8.270000,8.270000,435476600
2014-03-08,9.230000,11.720000,5.320000,6.710000,6.710000,802706700
2014-03-15,7.180000,7.340000,5.330000,5.940000,5.940000,247891000
2014-03-22,6.100000,8.480000,5.560000,6.900000,6.900000,354184400
2014-03-29,7.090000,8.100000,6.850000,7.120000,7.120000,192290700
2014-04-05,6.950000,7.430000,6.580000,7.290000,7.290000,83657200
2014-04-12,7.370000,7.700000,6.530000,7.320000,7.320000,74365100
2014-04-19,7.610000,8.370000,5.320000,5.370000,5.370000,186297200
2014-04-26,5.370000,5.400000,4.110000,4.500000,4.500000,126686500
2014-05-03,4.410000,4.430000,3.620000,3.720000,3.720000,121817800
2014-05-10,3.810000,4.550000,3.700000,4.290000,4.290000,165820400
2014-05-17,4.380000,4.660000,4.070000,4.090000,4.090000,71565400
2014-05-24,4.000000,4.610000,3.950000,4.350000,4.350000,59529100
2014-05-31,4.490000,4.580000,4.170000,4.390000,4.390000,43707200
2014-06-07,4.370000,4.400000,4.030000,4.150000,4.150000,35921200
2014-06-14,4.130000,5.250000,4.050000,4.800000,4.800000,126639000
2014-06-21,4.880000,4.940000,4.370000,4.730000,4.730000,89999600
2014-06-28,4.730000,4.850000,4.500000,4.520000,4.520000,32468900
2014-07-05,4.520000,4.590000,4.140000,4.230000,4.230000,24500700
2014-07-12,4.260000,5.120000,4.170000,5.030000,5.030000,97204100
2014-07-19,5.180000,6.330000,5.060000,5.420000,5.420000,196613000
2014-07-26,5.460000,6.080000,5.130000,5.380000,5.380000,76845300
2014-08-02,5.430000,5.760000,5.200000,5.650000,5.650000,37684000
2014-08-09,5.780000,6.470000,5.560000,5.920000,5.920000,102432600
2014-08-16,5.990000,6.020000,5.710000,5.890000,5.890000,38836200
2014-08-23,5.940000,6.120000,5.470000,5.580000,5.580000,50669700
2014-08-30,5.580000,5.640000,5.170000,5.430000,5.430000,29153500
2014-09-06,5.360000,5.580000,5.030000,5.100000,5.100000,33782300
2014-09-13,5.050000,5.070000,4.260000,4.430000,4.430000,44203400
2014-09-20,4.420000,4.650000,4.000000,4.350000,4.350000,59625300
2014-09-27,4.250000,4.740000,4.200000,4.560000,4.560000,38836800
2014-10-04,4.550000,4.650000,4.230000,4.440000,4.440000,32841300
2014-10-11,4.400000,4.500000,4.150000,4.380000,4.380000,31698600
2014-10-18,4.330000,4.520000,4.250000,4.340000,4.340000,20469000
2014-10-25,4.300000,4.750000,4.250000,4.710000,4.710000,29428100
2014-11-01,4.820000,5.480000,4.810000,5.300000,5.300000,69149400
2014-11-08,5.350000,5.460000,3.600000,3.720000,3.720000,65109500
2014-11-15,3.820000,4.160000,3.700000,3.930000,3.930000,32994600
2014-11-22,3.930000,4.030000,3.790000,3.820000,3.820000,11702000
2014-11-29,3.750000,4.020000,3.420000,3.600000,3.600000,39627200
2014-12-06,3.540000,3.610000,2.860000,2.930000,2.930000,34871900
2014-12-13,3.000000,3.130000,2.600000,3.050000,3.050000,34112800
2014-12-20,3.080000,3.150000,2.930000,3.080000,3.080000,13685800
2014-12-27,3.080000,3.220000,2.850000,2.980000,2.980000,18880400
2015-01-03,3.070000,3.130000,2.920000,3.010000,3.010000,21490700
2015-01-10,2.990000,3.040000,2.480000,2.670000,2.670000,21223400
2015-01-17,2.700000,2.950000,2.550000,2.870000,2.870000,15284800
2015-01-24,2.860000,3.300000,2.630000,2.670000,2.670000,38024000
2015-01-31,2.670000,2.970000,2.620000,2.910000,2.910000,14955300
2015-02-07,2.890000,3.360000,2.790000,3.150000,3.150000,30092300
2015-02-14,3.130000,3.280000,3.020000,3.240000,3.240000,20777800
2015-02-21,3.320000,3.380000,3.030000,3.080000,3.080000,23987900
2015-02-28,3.060000,3.140000,2.910000,2.970000,2.970000,18660300
